2021-09-10 15:11:32,008 - INFO - W_bits: 1 | A_bits: 1
2021-09-10 17:02:12,908 - INFO - EPOCH: 44 | Loss: 0.7597 | Accuracy: 74.2800%
2021-09-10 17:02:37,573 - INFO - EPOCH: 45 | Loss: 0.7302 | Accuracy: 74.2500%
2021-09-10 17:03:02,153 - INFO - EPOCH: 46 | Loss: 0.7948 | Accuracy: 72.6800%
2021-09-10 17:03:26,828 - INFO - EPOCH: 47 | Loss: 0.8645 | Accuracy: 70.6500%
2021-09-10 17:03:51,500 - INFO - EPOCH: 48 | Loss: 0.7883 | Accuracy: 74.0000%
2021-09-10 17:04:16,098 - INFO - EPOCH: 49 | Loss: 0.7687 | Accuracy: 73.9200%
2021-09-10 17:04:40,800 - INFO - EPOCH: 50 | Loss: 0.7759 | Accuracy: 73.1700%
2021-09-10 17:05:05,436 - INFO - EPOCH: 51 | Loss: 0.8203 | Accuracy: 72.1100%
2021-09-10 17:05:30,047 - INFO - EPOCH: 52 | Loss: 0.7153 | Accuracy: 75.3000%
2021-09-10 17:05:54,699 - INFO - EPOCH: 53 | Loss: 0.8137 | Accuracy: 72.8900%
2021-09-10 17:06:19,337 - INFO - EPOCH: 54 | Loss: 0.7335 | Accuracy: 74.8800%
